"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","review_profilename","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid","id"
683,"Valkyrie Brewing",1157460479,4,4,4,"BuckeyeNation","Vienna Lager",3.5,4,"Vienna Woods",NA,5976,4665
18968,"Appalachian Brewing Company",1226716827,4.5,4,4,"akorsak","Rauchbier",4.5,4,"Rauchbock",7,44411,4666
694,"Tröegs Brewing Company",1297550542,4,4.5,4,"akorsak","American Stout",4,4,"Scratch Beer 41 - 2011 (Cacaoabunga Redux)",6.6,66150,4667
717,"Oak Creek Brewing Co.",1314468367,4,4,3,"ChainGangGuy","American Pale Ale (APA)",4.5,4,"Oak Creek Pale Ale",5.5,29540,4668
23922,"Baxter Brewing Co.",1306174134,3.5,3,4,"womencantsail","American Pale Ale (APA)",4,3,"Pamola Xtra Pale Ale",4.9,65518,4669
10153,"Pisgah Brewing Co.",1242869499,3.5,4,4,"ChainGangGuy","Belgian Strong Pale Ale",3.5,4,"Pisgah Baptista",11.5,34374,4670
1549,"Goose Island Beer Co.",1263241585,3.5,3,4,"womencantsail","Dubbel",3.5,3.5,"Pere Jacques",8,16807,4671
190,"Brouwerij De Troch",1223555413,3,3.5,4,"BuckeyeNation","Gueuze",3.5,3,"Chapeau X'mas Gueuze",5.6,23132,4672
147,"Stone Brewing Co.",1219965203,3.5,3.5,4.5,"ChainGangGuy","American Double / Imperial Stout",4.5,3.5,"Stone 12th Anniversary Bitter Chocolate Oatmeal Stout",9.2,43491,4673
17981,"Cigar City Brewing",1265842091,3,3.5,4,"akorsak","Russian Imperial Stout",3.5,3.5,"110K+OT Batch #2 - I.R.I.S. - Barrel Aged",11.5,51469,4674
590,"New Glarus Brewing Company",1245615425,4.5,4,4,"akorsak","Dunkelweizen",4.5,4,"Black Wheat",5.7,21802,4675
1471,"Dark Horse Brewing Company",1283689364,4,4,4,"BuckeyeNation","English Brown Ale",3.5,4,"Dark Horse Boffo Brown Ale",6.5,8848,4676
7734,"Amarcord Birra Artigianale Italiana",1201874749,3,3,4,"BuckeyeNation","Vienna Lager",2.5,2.5,"La Puténa",6.5,15903,4677
22459,"JoBoy's Brew Pub",1313629975,4,4,4,"akorsak","American Blonde Ale",3.5,4.5,"Hop Light",3.9,72188,4678
17963,"Nectar Ales",1260835660,4,4,4,"womencantsail","American Double / Imperial Stout",3.5,3.5,"Black Xantus",11,53256,4679
9790,"The Duck-Rabbit Craft Brewery",1156767800,4.5,4,4,"akorsak","Milk / Sweet Stout",4.5,4,"Duck-Rabbit Milk Stout",5.7,20216,4680
30,"Avery Brewing Company",1152839328,3.5,3.5,4,"akorsak","Weizenbock",3.5,3.5,"Avery Anniversary Ale - Thirteen",9.5,30323,4681
696,"Thomas Hooker Brewing Company",1183178798,4,3,3.5,"ChainGangGuy","Märzen / Oktoberfest",3.5,3,"Thomas Hooker Octoberfest Lager",6.1,12323,4682
694,"Tröegs Brewing Company",1195696438,4.5,4.5,4,"akorsak","American Barleywine",4.5,5,"Scratch Beer 4 - 2007",9.4,38870,4683
793,"Lake Louie Brewery Company",1255136751,4,3,3.5,"akorsak","American Porter",4,4,"Dino's Dark",NA,17367,4684
3120,"Alpine Beer Company",1213456654,4,3,3.5,"BuckeyeNation","American Pale Wheat Ale",4,3.5,"Willy Wheat Ale",4.9,10524,4685
2372,"Terrapin Beer Company",1257976567,4,3.5,4,"BuckeyeNation","Wheatwine",4,4,"Terrapin Gamma Ray",11,45275,4686
16315,"BrewDog",1306029911,4,4,4,"akorsak","American Double / Imperial Stout",4.5,4,"BrewDog Paradox Smokehead (Batch 015) - Smokehead",10,47238,4687
14064,"Kern River Brewing Company",1306781834,4,4,4,"womencantsail","American Pale Ale (APA)",3.5,3,"XPA",NA,69568,4688
2062,"Pivovar Klaster",1218804432,3,3.5,3.5,"BuckeyeNation","Winter Warmer",3,3.5,"Klaster Winter Beer",5.8,14904,4689
684,"Fish Brewing Company / Fishbowl Brewpub",1131809577,3,3,3.5,"BuckeyeNation","Tripel",4,3,"Fish Tale Monkfish Belgian-Style Triple",9,8112,4690
287,"Bell's Brewery, Inc.",1140102191,3,2.5,3,"BuckeyeNation","American Pale Wheat Ale",3.5,3,"Bell's Wheat Four Ale",5.6,26637,4691
1177,"Minneapolis Town Hall Brewery",1184679654,5,4.5,4.5,"BuckeyeNation","American Brown Ale",4,4.5,"India Brown Ale",7.3,30412,4692
1032,"Five Seasons Prado",1233349906,4,3.5,4,"ChainGangGuy","English Brown Ale",4,3.5,"Nut Brown Ale",NA,4148,4693
158,"Great Divide Brewing Company",1256852406,3.5,3,3.5,"ChainGangGuy","Tripel",4.5,3.5,"Tripel",9.3,52019,4694
1273,"Alaus Darykla Kalnapilis",1171644399,3,2.5,3.5,"BuckeyeNation","Euro Strong Lager",3.5,2.5,"Kalnapilis 7.30",7.3,16755,4695
5687,"Brauerei Locher AG",1182340250,4.5,3.5,4,"BuckeyeNation","Munich Helles Lager",4,4,"Quöllfrisch Hell",4.8,29214,4696
147,"Stone Brewing Co.",1232753541,4,4,4.5,"ChainGangGuy","Winter Warmer",4.5,4.5,"Special Holiday Ale",9,46085,4697
1471,"Dark Horse Brewing Company",1208784139,4,3.5,3.5,"BuckeyeNation","American Strong Ale",3.5,3.5,"Dark Corner (Black Cap)",7.5,37486,4698
21448,"Ladyface Ale Companie",1277710659,4.5,4,4,"womencantsail","American Porter",4,4,"Picture City Porter",5.8,56064,4699
423,"Boulevard Brewing Co.",1291592804,4,4,4,"akorsak","Quadrupel (Quad)",4.5,4,"The Sixth Glass",10.5,39621,4700
1474,"Barrel House Brewing Company",1174487921,4.5,4,4,"BuckeyeNation","Belgian Strong Dark Ale",4.5,4,"Belgian Winter Ale",8,5988,4701
14064,"Kern River Brewing Company",1306778563,3.5,3.5,3,"womencantsail","American Wild Ale",3.5,3.5,"Barrel Aged Sour Cherry",NA,69566,4702
17271,"Bootlegger's Brewery",1280016016,4.5,4,4,"womencantsail","Cream Ale",4,4.5,"Brewer Mike's Cream Ale",7.3,60404,4703
208,"Brouwerij Westmalle",1156557945,3,3.5,3,"ChainGangGuy","Tripel",3.5,3,"Westmalle Trappist Tripel",9.5,646,4704
7730,"Nøgne Ø - Det Kompromissløse Bryggeri A/S",1263490637,4,4,4,"womencantsail","American Wild Ale",4,3.5,"Tyttebær",8,46986,4705
16055,"Amager Bryghus",1285537076,3,3.5,4,"BuckeyeNation","American Barleywine",3.5,3,"Batch One",9.2,40324,4706
13014,"Surly Brewing Company",1294942310,4,4,3.5,"womencantsail","Baltic Porter",4,4,"Smoke",8.2,39917,4707
309,"Brasserie Duyck",1189462289,3,3,3,"ChainGangGuy","Bière de Garde",3,3,"Jenlain Bière De Printemps",5.4,16850,4708
18149,"The Lost Abbey",1221878698,4,4.5,4,"ChainGangGuy","Belgian Strong Dark Ale",4,4.5,"Sinners Blend 2008",8,43867,4709
2743,"Green Flash Brewing Co.",1269842331,4,4,3.5,"womencantsail","American Brown Ale",4.5,4,"Green Flash Belgian Brown Ale",5.7,57171,4710
8,"Widmer Brothers Brewing Company",1315976952,3.5,3.5,4,"womencantsail","Altbier",4,3,"Okto",5.5,25752,4711
23973,"Sebago Brewing Company",1170016121,4.5,4.5,4.5,"BuckeyeNation","American IPA",4,4.5,"Frye's Leap India Pale Ale",6.2,5815,4712
39,"Privatbrauerei Franz Inselkammer KG / Brauerei Aying",1095976346,5,4.5,4,"BuckeyeNation","Hefeweizen",4.5,4.5,"Ayinger Bräu Weisse",5.1,132,4713
143,"Spoetzl Brewery",1275136084,4,3.5,3.5,"BuckeyeNation","Czech Pilsener",3.5,3.5,"Shiner 101 Czech Style Pilsner",4.6,55726,4714
423,"Boulevard Brewing Co.",1254996300,4.5,4,4,"BuckeyeNation","Witbier",4,4,"Two Jokers Double-Wit",8,49700,4715
143,"Spoetzl Brewery",1231100753,2.5,2.5,3,"ChainGangGuy","Bock",2.5,2.5,"Shiner Bock",4.4,1352,4716
140,"Sierra Nevada Brewing Co.",1282114929,2.5,3,4,"womencantsail","American Brown Ale",2.5,2.5,"Sierra Nevada Tumbler Autumn Brown Ale",5.5,60420,4717
466,"South African Breweries plc",1183919609,2,2,3,"akorsak","American Adjunct Lager",2,2.5,"Carling Black Label",5.5,4690,4718
590,"New Glarus Brewing Company",1261297457,3.5,4,4,"womencantsail","American Wild Ale",4.5,4,"Unplugged Cranbic Ale",4.8,53433,4719
144,"Sprecher Brewing Company",1193079077,4.5,3.5,4,"ChainGangGuy","Doppelbock",4,4,"Dopple Bock",7.85,998,4720
13014,"Surly Brewing Company",1269294208,4,4,5,"womencantsail","English Bitter",3.5,4,"Bitter Brewer",4,36672,4721
3340,"Dinkelacker-Schwabenbraeu AG",1081385059,3.5,3,3.5,"BuckeyeNation","Munich Dunkel Lager",3.5,3,"Dinkel Acker Dark",NA,4032,4722
16386,"O'so Brewing Company",1247402282,3.5,3.5,3.5,"BuckeyeNation","American Blonde Ale",3,3,"The Big O",5.5,42591,4723
192,"New Belgium Brewing",1325186059,2.5,3,4,"ChainGangGuy","Saison / Farmhouse Ale",2,3,"Lips Of Faith - Prickly Passion Saison",8.5,74783,4724
620,"Der HirschBrau/Privatbrauerei Höss",1121461935,3.5,3,3.5,"BuckeyeNation","Doppelbock",3.5,3.5,"Doppel-Hirsch",7.2,1661,4725
14879,"Hoppin' Frog Brewery",1184419497,3.5,3.5,4.5,"BuckeyeNation","Hefeweizen",4,3.5,"Wild Frog Wheat Ale",6,36862,4726
156,"Tommyknocker Brewery",1271076483,3.5,3,3.5,"BuckeyeNation","Doppelbock",3,3.5,"Oaked Butt Head Bock",8.1,45766,4727
17981,"Cigar City Brewing",1285180997,4,4,4.5,"ChainGangGuy","American IPA",4,4,"Jai Alai IPA",7.5,46363,4728
4067,"Fordham Brewing Company",1231191966,3,2.5,3.5,"ChainGangGuy","Altbier",3,2.5,"Fordham Copperhead Ale",4.7,4043,4729
870,"Moylan's Brewery",1245896444,3.5,4.5,4.5,"womencantsail","American Double / Imperial IPA",4,4,"Wet Hopsickle Triple India Pale Ale",9.2,40800,4730
11984,"Shoreline Brewery And Restaurant",1272865097,4.5,4,4,"womencantsail","American Barleywine",4,4.5,"Big Bourbon Series Discombobulation Celebration Ale",13,51948,4731
106,"JOS. Schlitz Brewing Co. (Pabst)",1121604533,2.5,2.5,2.5,"BuckeyeNation","American Malt Liquor",2.5,2.5,"Schlitz O.M.L. (Malt Liquor)",5.9,3160,4732
5316,"Full Sail Brewery & Tasting Room & Pub",1260884729,3.5,3.5,4,"BuckeyeNation","German Pilsener",4,3.5,"LTD Series - 03",5.6,50097,4733
173,"Hair of the Dog Brewing Company / Brewery and Tasting Room",1171222665,4,4,4.5,"akorsak","Old Ale",3.5,3.5,"Adam",10,945,4734
109,"Moorhouse's Brewery (Burnley) Ltd",1094860597,5,3.5,4,"BuckeyeNation","English Dark Mild Ale",4,4,"Black Cat",3.4,341,4735
9370,"Consorcio Cervecero De Baja California ( La Taberna TJ )",1311303970,3,3,3.5,"womencantsail","Light Lager",3,3,"Tijuana Light",3.5,28373,4736
6045,"Iron Hill Brewery & Restaurant",1200455740,4,4,4,"ChainGangGuy","Scotch Ale / Wee Heavy",4,4,"Wee Heavy Scotch Ale",8,3430,4737
14952,"Williamsburg AleWerks",1250463774,4,4,4,"akorsak","American Brown Ale",4.5,4,"Tavern Ale",5.6,33566,4738
136,"Utah Brewers Cooperative",1245870194,4,3.5,4,"ChainGangGuy","American Strong Ale",4,4,"Wasatch Winterfest",7.1,46222,4739
394,"Stoudts Brewing Co.",1164812850,4.5,4.5,4,"BuckeyeNation","Hefeweizen",3.5,4.5,"Stoudt's Weizen",4.9,1621,4740
1177,"Minneapolis Town Hall Brewery",1269890942,4.5,4.5,4,"ChainGangGuy","Russian Imperial Stout",4,4,"Czar Jack Imperial Stout",9.3,20578,4741
694,"Tröegs Brewing Company",1303608835,3.5,3.5,4,"akorsak","Quadrupel (Quad)",3.5,3.5,"Scratch Beer 44 - 2011 (Team America)",9,68284,4742
16843,"Hangar 24 Brewery",1325789947,3.5,4,4,"ChainGangGuy","American Porter",3,4,"Hangar 24 Chocolate Porter",8,63804,4743
262,"Shmaltz Brewing Company",1293406821,4.5,4.5,4,"ChainGangGuy","American Strong Ale",4.5,4.5,"He'Brew Jewbelation Vertical (Rye Whiskey Barrel Aged Blend)",10.5,63227,4744
258,"Birra Peroni Industriale S.p.A.",1297639894,2,3,3,"womencantsail","Euro Pale Lager",3,3,"Peroni Nastro Azzurro",5.1,1790,4745
583,"Saint Louis Brewery / Schlafly Tap Room",1287989433,4,4,3.5,"womencantsail","Pumpkin Ale",4,4,"Schlafly Pumpkin Ale",8,32767,4746
12516,"Thirsty Dog Brewing Company",1289306131,4,4,4,"BuckeyeNation","Scottish Ale",4,4,"Twisted Kilt Scotch Ale",5.2,8022,4747
147,"Stone Brewing Co.",1297129927,3.5,3,4,"womencantsail","American Barleywine",4,4,"Stone Old Guardian Barley Wine Style Ale 2002",9.91,3678,4748
147,"Stone Brewing Co.",1323370109,3.5,4,4,"womencantsail","American Black Ale",4,4,"Stone 15th Anniversary Escondidian Imperial Black IPA With Espresso Beans",10.5,76101,4749
739,"Brouwerij De Ranke",1249073545,3,3.5,3.5,"BuckeyeNation","Belgian Strong Pale Ale",3,3,"De Ranke Père Noël",7,2211,4750
417,"August Schell Brewing Company",1277761054,3.5,3,4,"womencantsail","Altbier",3,3.5,"Barrel Aged Schmaltz's Alt",5.1,58093,4751
136,"Utah Brewers Cooperative",1247723784,3.5,3,3.5,"ChainGangGuy","Kölsch",4,3.5,"Wasatch Summer Twilight",4,49249,4752
10397,"Sly Fox Brewing Company",1169938544,3.5,4,4,"BuckeyeNation","Doppelbock",2.5,3.5,"Instigator",7.3,29731,4753
140,"Sierra Nevada Brewing Co.",1201498628,4.5,4,4.5,"ChainGangGuy","Extra Special / Strong Bitter (ESB)",4.5,4,"Sierra Nevada ESB (Early Spring Beer)",5.9,40492,4754
12547,"The Livery",1281231908,4,4,4,"womencantsail","Belgian IPA",4,3.5,"The 5th Dimension",9.5,49573,4755
13307,"Mikkeller ApS",1262046855,4,3.5,4.5,"womencantsail","American Double / Imperial Stout",4.5,4,"Beer Geek Breakfast",7.5,28877,4756
6045,"Iron Hill Brewery & Restaurant",1209504824,4,4,3,"ChainGangGuy","American Porter",4,4.5,"Bourbon Porter",NA,9170,4757
9914,"Sequoia Brewing Company",1325701573,2.5,3.5,4,"womencantsail","American Barleywine",4,3,"Jacob Marley Barley Wine",12,34171,4758
281,"Tsingtao Brewery Co., Ltd.",1207617335,3,3,3,"ChainGangGuy","Light Lager",3,3,"Tsingtao Draft Beer",4.3,27342,4759
267,"Odell Brewing Company",1301955169,4,4,4,"womencantsail","American Wild Ale",4,4,"Friek",6.5,53221,4760
651,"Ithaca Beer Company",1266414824,3.5,4,4,"BuckeyeNation","American Porter",3.5,3.5,"Gorges Smoked Porter",7.5,21816,4761
694,"Tröegs Brewing Company",1272673272,4,4.5,4,"akorsak","Belgian IPA",4.5,4.5,"Scratch Beer 29 - 2010 (NBPA)",7.7,57924,4762
402,"Old Dominion Brewing Company",1247365839,3.5,3.5,4,"akorsak","American Pale Ale (APA)",3.5,3.5,"New River Pale Ale",5.52,1234,4763
199,"Ballast Point Brewing Company",1312226087,4,3.5,4.5,"womencantsail","Oatmeal Stout",3,3.5,"Sextant Oatmeal Stout",6.4,12099,4764
762,"Butte Creek Brewing Company",1191675111,3.5,3,3.5,"BuckeyeNation","American Porter",3,3,"Butte Creek Organic Porter",6.1,2310,4765
9897,"Jolly Pumpkin Artisan Ales",1325992670,4.5,4,4,"womencantsail","American Wild Ale",4.5,4,"Bambic",5.3,65586,4766
689,"Two Brothers Brewing Company",1203274849,3,2,4,"ChainGangGuy","Braggot",3.5,2,"Heliocentric Bragot",7.5,37992,4767
22,"Unibroue",1255913711,2,2.5,3.5,"akorsak","Belgian Pale Ale",2.5,2,"La Gaillarde",5,2057,4768
357,"New England Brewing Co.",1187872318,3,3.5,4,"BuckeyeNation","German Pilsener",3.5,3,"Elm City Lager",5,16106,4769
24018,"Jester King Craft Brewery",1296074667,4,4,4,"womencantsail","American IPA",4,4,"Wytchmaker Rye IPA",6.7,62940,4770
1930,"Alcatraz Brewing Co.",1300676795,4,4,4,"womencantsail","Belgian Pale Ale",4,4,"Flanders Pale Ale",5.6,60970,4771
1032,"Five Seasons Prado",1307459024,3.5,4,3.5,"ChainGangGuy","Maibock / Helles Bock",4,4,"Maibock",8,69668,4772
16866,"The Bruery",1283831270,4.5,4.5,3,"womencantsail","Old Ale",4.5,4.5,"Papier (Rye Whiskey Barrel)",17,50668,4773
694,"Tröegs Brewing Company",1195699664,4.5,4,4,"akorsak","Oatmeal Stout",4.5,4.5,"Scratch Beer 5 - 2007",9.9,39345,4774
1678,"Sacramento Brewing Co.",1217335791,3,3.5,4,"BuckeyeNation","American Amber / Red Ale",3.5,3,"Red Horse Amber Ale",6.2,4914,4775
267,"Odell Brewing Company",1237568334,4,3.5,3.5,"ChainGangGuy","English Pale Ale",3.5,4,"5 Barrel Pale Ale",5.2,22452,4776
743,"Lancaster Brewing Company",1189170138,3.5,3,3.5,"BuckeyeNation","Fruit / Vegetable Beer",3.5,3,"Strawberry Wheat Beer",4.9,7932,4777
18968,"Appalachian Brewing Company",1320890597,3.5,3.5,4,"akorsak","American Pale Ale (APA)",3.5,3,"Purist Pale Ale",4.8,5036,4778
9534,"John Martin's (John Martin SA)",1248975859,3,3,4,"ChainGangGuy","Scotch Ale / Wee Heavy",3.5,3.5,"Gordon Finest Scotch",8.6,31249,4779
16866,"The Bruery",1275720534,4,3.5,3.5,"womencantsail","American Wild Ale",4,3.5,"Melange No. 7",NA,58893,4780
13302,"Butternuts Beer & Ale",1248613833,2.5,2.5,2.5,"ChainGangGuy","Hefeweizen",3,2.5,"Heinnieweisse Weissebier",4.9,28750,4781
16533,"Hub City Brewing Company",1228657746,2.5,3,3,"BuckeyeNation","American Brown Ale",2,2.5,"Hub City Brown Ale",NA,44450,4782
160,"Wychwood Brewery Company Ltd",1137595529,3.5,3,4,"BuckeyeNation","Extra Special / Strong Bitter (ESB)",3.5,3.5,"Duchy Originals Organic English Ale",5,26773,4783
35,"Boston Beer Company (Samuel Adams)",1193089963,3.5,3,4,"ChainGangGuy","Märzen / Oktoberfest",3,3,"Samuel Adams Octoberfest",5.3,102,4784
2171,"Four Peaks Brewing Company",1171068155,4,4,3.5,"akorsak","Scottish Ale",4.5,4,"Kilt Lifter Scottish Style Ale",6,6218,4785
10707,"Trader Joe's Brewing Company",1292808081,4,3.5,4,"womencantsail","Belgian Strong Dark Ale",4,3.5,"Trader Joe's 2009 Vintage Ale",9,54696,4786
15237,"De Struise Brouwers",1298075565,3.5,4,4,"akorsak","American Double / Imperial Stout",4,3.5,"Black Damnation IV - Coffee Club",13,56775,4787
583,"Saint Louis Brewery / Schlafly Tap Room",1265834324,4,4,4,"ChainGangGuy","American Barleywine",4,4,"Schlafly Reserve - Barleywine Style Ale",10.2,34514,4788
874,"Oriental Brewery Co., Ltd",1305762682,3,3,3,"womencantsail","American Adjunct Lager",3.5,3.5,"OB Lager Beer",4.5,2762,4789
9897,"Jolly Pumpkin Artisan Ales",1275353821,4,3.5,3.5,"akorsak","Saison / Farmhouse Ale",4,3.5,"Bam Noire",4.3,38459,4790
287,"Bell's Brewery, Inc.",1109717815,4.5,4.5,5,"BuckeyeNation","American Barleywine",5,4.5,"Bell's Batch 6000",10.5,13724,4791
651,"Ithaca Beer Company",1320459158,4,3.5,4,"akorsak","American Porter",4,4,"Gorges Smoked Porter",7.5,21816,4792
68,"Flying Dog Brewery",1282155693,4,3.5,4,"akorsak","Kölsch",4,3.5,"Tire Bite Golden Ale",5.1,2151,4793
590,"New Glarus Brewing Company",1240664632,4.5,4.5,4,"BuckeyeNation","Hefeweizen",4,4,"Crack'd Wheat",5.95,47539,4794
142,"Spaten-Franziskaner-Bräu",1267749240,4,3,3.5,"ChainGangGuy","Hefeweizen",3.5,3.5,"Franziskaner Hefe-Weisse",5,1946,4795
35,"Boston Beer Company (Samuel Adams)",1200271378,3,3.5,3.5,"ChainGangGuy","Winter Warmer",3,3.5,"Samuel Adams Old Fezziwig Ale",5.9,1881,4796
106,"JOS. Schlitz Brewing Co. (Pabst)",1297834751,2,3,3.5,"womencantsail","American Malt Liquor",3.5,3,"Schlitz O.M.L. (Malt Liquor)",5.9,3160,4797
4410,"Back Street Brewery",1296373140,1.5,2,3.5,"womencantsail","Oatmeal Stout",3,1,"Vlad's Double Oatmeal Stout",NA,65565,4798
66,"Einbecker Brauhaus AG",1173877293,3,3,3.5,"BuckeyeNation","German Pilsener",3,3,"Einbecker Brauherren Premium Pils",4.9,1872,4799
392,"Weyerbacher Brewing Co.",1318131450,3,2.5,4,"womencantsail","Wheatwine",4,2.5,"Fourteen Ale",11.8,51007,4800
1916,"Kettle House Brewing Co.",1213458973,3.5,4,4.5,"ChainGangGuy","American IPA",3,3.5,"Double Haul IPA",6.5,33795,4801
10097,"Harpoon Brewery",1213076638,3,3.5,4,"ChainGangGuy","Fruit / Vegetable Beer",3,3.5,"UFO Raspberry Hefeweizen",5.1,28672,4802
73,"Great Lakes Brewing Company",1219450042,3.5,4,3.5,"akorsak","Dortmunder / Export Lager",4,3.5,"Great Lakes Imperial Dortmunder",7.5,42571,4803
10097,"Harpoon Brewery",1319144146,4,4,4,"ChainGangGuy","American Pale Ale (APA)",4.5,4,"Harpoon Dočesná (100 Barrel Series #38)",6.1,72903,4804
952,"Great Dane Pub & Brewing Company (Downtown)",1148815382,3.5,3,3.5,"BuckeyeNation","Scotch Ale / Wee Heavy",3,3,"Stone of Scone Scotch Ale",NA,4132,4805
158,"Great Divide Brewing Company",1294007482,4.5,4.5,5,"BuckeyeNation","American Double / Imperial Stout",4.5,4.5,"Espresso Oak Aged Yeti Imperial Stout",9.5,42723,4806
3521,"De Proefbrouwerij (bvba Andelot)",1141352805,3,2.5,4,"akorsak","Belgian Strong Dark Ale",2.5,2.5,"Andelot Cuvee Mystique",8.5,24966,4807
20017,"Five Seasons Westside",1294939350,4,3.5,3.5,"ChainGangGuy","American Pale Ale (APA)",4.5,4,"Mrs. Loopner's Pale Ale",NA,64560,4808
132,"Rogue Ales",1107383567,4.5,4.5,4,"BuckeyeNation","Witbier",4,4,"Half-E-Weizen",4.8,364,4809
25432,"Cosmic Ales",1304363706,2.5,2,4,"womencantsail","American Brown Ale",3,2,"Hell Hound Brown",5.3,68594,4810
726,"Dortmunder Actien Brauerei / DAB",1124460684,2,1.5,2.5,"BuckeyeNation","Light Lager",1.5,1.5,"DAB Low Carb",NA,15861,4811
761,"CB's Brewing Company",1224465081,2,2.5,3.5,"ChainGangGuy","American Porter",3,1.5,"CB's Double Dark Cream Porter",5,2317,4812
10541,"Cucapá Brewing Company",1252194234,4,3.5,4,"akorsak","American Brown Ale",4,4,"Cucapá Obscura",4.5,36269,4813
1457,"Arbor Brewing Company",1297648765,3,3,4,"akorsak","Lambic - Fruit",3,2.5,"Arbor Brewing Brasserie Greff Framboise",5.75,39085,4814
1805,"Rock Art Brewery",1230830257,4,4,4,"akorsak","American Barleywine",4,4,"Vermonster",10,38776,4815
16352,"Blue Mountain Brewery",1213494671,3.5,3.5,4,"ChainGangGuy","American Double / Imperial Stout",3,3.5,"Dark Hollow Artisanal Ale",10,39417,4816
1878,"Propeller Brewery",1187999259,4,4,3.5,"ChainGangGuy","Russian Imperial Stout",3.5,3.5,"Propeller Revolution",8,34825,4817
811,"Highland Brewing",1159214059,3,3.5,4,"akorsak","American Porter",3,3,"Highland Oatmeal Porter",5.8,6088,4818
223,"Brouwerij Bockor N.V.",1266162885,4.5,4.5,4,"akorsak","Flanders Red Ale",4.5,4.5,"Cuvee Des Jacobins Rouge",5.5,50772,4819
35,"Boston Beer Company (Samuel Adams)",1080090902,3.5,3.5,3.5,"BuckeyeNation","Winter Warmer",4,3.5,"Samuel Adams Old Fezziwig Ale",5.9,1881,4820
7753,"Olde Hickory Brewery",1276402218,2,2.5,3.5,"womencantsail","American Double / Imperial Stout",2.5,2.5,"Olde Rabbit's Foot Bourbon Barrel-Aged Imperial Stout (2009)",10.13,54730,4821
68,"Flying Dog Brewery",1279639733,4,4,4,"ChainGangGuy","Belgian IPA",4,4,"Raging Bitch Belgian-Style IPA",8.3,52855,4822
199,"Ballast Point Brewing Company",1252481350,4.5,5,4.5,"womencantsail","American IPA",4.5,5,"Sculpin India Pale Ale",7,29619,4823
22150,"Stillwater Artisanal Ales",1324606806,4,4,4,"akorsak","Saison / Farmhouse Ale",4,4,"Stillwater / Mikkeller Two Gypsies - Our Side",7.5,65050,4824
16866,"The Bruery",1310009963,4,4,4,"womencantsail","American Strong Ale",4,4,"Matrimoniale",10,70566,4825
3599,"Baird Brewing Company / Fishmarket Taproom",1244605603,4,4,4,"ChainGangGuy","American Pale Ale (APA)",4.5,4,"Rising Sun Pale Ale",5.1,10592,4826
2097,"Kuhnhenn Brewing Company",1296511486,4,4,4,"womencantsail","American Black Ale",4,4,"Kuhnhenn Lunar Eclipse",11,64880,4827
2641,"New Old Lompoc Brewery",1315589285,3,3,4,"womencantsail","American Strong Ale",4,3,"Bourbon Barrel Aged Lompoc Special Draft",8.5,57188,4828
252,"Bayerische Staatsbrauerei Weihenstephan",1233001627,4.5,4,3.5,"ChainGangGuy","Weizenbock",4.5,4,"Weihenstephaner Vitus",7.7,35625,4829
